CountryName,Country Code,IndicatorName,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,,6.976025891,7.170528165,7.372141255,7.580277012,7.794484026,8.015255177,8.242830261,8.475980861,8.713045647,8.953400502,9.195004914,9.440884053,9.69725692,9.972279929,10.27153519,10.59742325,10.94768567,11.31667894,11.6960307,12.07950321,12.46537912,12.85486235,13.24822014,13.64361742,14.05060867,14.46434286,14.87930915,15.29710479,15.71471062,16.28956243,16.7482033,17.0585815,17.51155596,17.9682479,18.53095171,18.9591781,19.38142152,19.79871588,20.22107608,20.6514641,21.09207039,21.54296763,22.00947868,22.49778399,23.01180402,23.55512959,24.1243601,24.71112633,25.30591809,25.88869333,26.48489576,27.08341911,27.6841151,28.28433405,
Arab World,ARB,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,33.7129878,33.81331045,33.93770819,34.07655921,34.25000353,34.43674538,34.54938589,34.47967246,34.444089,34.44909592,34.47448232,34.55485556,34.65681701,34.77937987,34.8614522,34.89389688,34.663687,34.37093108,33.95708202,33.54352212,33.14191587,32.75230797,32.38960394,31.99443143,31.64831875,31.34025963,31.07364526,30.97090894,31.00674155,31.02043318,30.94639127,30.9376526,30.35944053,30.42798536,30.43105206,30.89804397,30.93928224,30.88565163,30.8163263,30.74539059,30.68083183,30.62219062,30.6301837,30.57180535,30.32464215,30.0797,29.84548589,29.37557516,29.55338458,29.51949075,29.52772494,29.56340509,29.63040239,29.72617417,29.85097454,29.78410701
Arab World,ARB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.64495806,14.96462028,15.29378671,15.65339156,16.05582911,16.48276586,16.87055786,17.14486077,17.43806127,17.75480096,18.09110759,18.45081191,18.82739431,19.21417051,19.56716556,19.85981982,20.01717776,20.12799479,20.18240023,20.23672439,20.30863214,20.38417918,20.4512678,20.50479697,20.5924988,20.68658127,20.79905999,20.96609147,21.168775,21.3538295,21.55699224,21.73256805,21.54509699,21.71259983,21.8097374,22.19359496,22.29572667,22.37375878,22.45642007,22.54393365,22.63842515,22.73541953,22.86926377,22.96969306,22.96570705,22.97614571,22.99981643,22.88722287,23.14897366,23.29299412,23.4661807,23.6485854,23.85032043,24.06901674,24.30487235,24.35945898
Arab World,ARB,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,0.21,,0.19,,0.24,,0.39,,0.49,,0.44,,0.42,,0.64,
Arab World,ARB,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,0.28,,0.295,,0.32,,0.37,,0.49,,0.55,,0.58,,0.825,
Arab World,ARB,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.78621271,93.79065551,93.71075527,92.57621587,92.33461235,92.31675559,92.23271251,92.12090048,92.06740022,92.02708451,91.95210435,91.90980408,92.40661482,92.3483452,92.29012697,92.24772671,92.20349047,92.14515197,91.98163227,91.87257871,91.74971621,91.7060524,92.01524516,92.76152478,92.61220048,94.3113798
Arab World,ARB,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.81606482,87.1254891,86.92443803,86.22535085,86.34314891,86.63896895,86.7710522,86.9139327,87.01375304,87.20543477,87.36970813,87.54988811,87.7113206,87.90081976,88.09346381,88.29651424,88.52565798,88.680835,88.84661022,88.91350452,88.95030622,89.00911057,89.75422307,89.68768376,89.66748172,92.74738857
Arab World,ARB,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Urban population growth (annual %),SP.URB.GROW,,5.194763412,5.199066757,5.244140499,5.282475116,5.339979502,5.151013286,4.781880106,4.763977629,4.723704973,4.687811373,4.559247461,4.563970155,4.55158072,4.465085261,4.510078616,4.580514396,4.586593727,4.609440131,4.575987997,4.549934654,4.498231797,4.425176881,4.412200539,4.403434539,4.329436795,4.254248311,4.011277097,3.761664408,3.559370202,4.779466275,3.620399301,1.809450305,3.354853056,3.095272653,4.118141719,2.661675881,2.663129998,2.662096421,2.66527308,2.661865209,2.663398499,2.669770242,2.70638415,2.786323911,2.902326193,3.014017816,3.06880652,3.079189224,3.02103534,2.909072053,2.846998983,2.773175324,2.708266601,2.645228071,
Arab World,ARB,Urban population,SP.URB.TOTL,28937699,30440944,32023589,33702951,35483301,37378102,39303453,41182897,43144841,45182876,47300964,49457532,51714759,54068598,56482807,59030226,61734114,64565607,67541720,70632421,73846150,77167921,80582738,84138210,87843181,91646296,95545157,99377738,103115995,106786275,111890089,115940957,118038851,121998881,125775079,130954675,134440264,138020583,141694824,145471378,149343630,153321246,157414571,161674814,166179598,171002672,176156723,181562632,187153289,192807256,198416158,204065064,209724146,215404035,221101963,
Arab World,ARB,Urban population (% of total),SP.URB.TOTL.IN.ZS,31.28538421,32.02907571,32.78032272,33.55588082,34.35843171,35.19850608,35.99214681,36.67202552,37.36227298,38.06258308,38.77719175,39.47979135,40.20649478,40.92529699,41.57358273,42.18273691,42.75831621,43.28870085,43.8075319,44.32627622,44.87189949,45.43881156,46.01190766,46.6156134,47.25787312,47.87573256,48.48480148,49.0232368,49.47803439,49.87750408,50.41709792,50.81176842,50.78986713,51.13592539,51.37879115,51.87024422,52.04809839,52.27009003,52.53055436,52.80417968,53.07999511,53.35537081,53.63328642,53.91795008,54.21744335,54.5447536,54.89244365,55.2419328,55.59078484,55.93442544,56.26587233,56.56507743,56.84900267,57.12169594,57.38845654,
United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,,1.207954545,1.342583732,1.497799043,1.653349282,1.798062201,1.926758373,2.054796651,2.216650718,2.458971292,2.816196172,3.29138756,3.876423445,4.579222488,5.406076555,6.354844498,7.440801435,8.646519139,9.897057416,11.09214115,12.16254785,13.07545455,13.85738038,14.57204545,15.31433014,16.15350478,17.11181818,18.1697488,19.30507177,20.47986842,21.66815789,22.88504785,24.15088517,25.4529067,26.77369617,28.1123445,29.51825359,31.04330144,32.70059809,34.49985646,36.48478469,38.49120813,40.59880383,43.37078947,47.55915072,53.61215311,61.85711722,71.89114833,82.53758373,92.17013158,99.63460526,104.4823206,107.087823,108.1337081,108.6858732,
United Arab Emirates,ARE,Population in largest city,EN.URB.LCTY,36315,38544,40913,43427,46100,48929,51936,55128,60037,69485,80435,93112,107807,124772,144435,167197,186982,201914,218062,235501,254361,272033,288602,306179,324854,344611,366485,390561,416255,443562,472701,503755,536895,572116,609701,649755,693758,741762,793160,848120,906971,969728,1036922,1108773,1185712,1267755,1356135,1451113,1552888,1661491,1777855,1902368,2035792,2178167,2330499,2414591
United Arab Emirates,ARE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,53.34949317,51.31263646,48.44182907,45.57781719,43.36089243,41.87979321,41.06976229,40.48349905,40.59873275,42.35728001,42.81281271,42.40497682,41.68758,40.84283437,40.04796828,39.43799844,37.61933216,34.87017417,32.81733467,31.54431187,30.99506489,30.84442237,30.95990045,31.3198723,31.70683858,31.97652408,32.17433673,32.34931137,32.50836617,32.71279891,33.01039962,33.36961173,33.76326505,34.20114084,34.71484565,35.30035906,35.81625531,36.20797466,36.55094995,36.84482616,37.06005105,37.36378141,37.68620548,37.53450395,36.42577015,34.38480397,31.7303312,29.08318928,26.99205007,25.75471489,25.3931329,25.8125934,26.85255741,28.35319119,30.08109702,30.8258777
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,59748,65392,71681,78688,86518,95240,105011,115954,129650,148819,170865,196190,225322,258699,297094,341209,386053,430379,480348,536655,600258,649068,682078,716927,753780,792594,834671,880083,928205,978995,1032825,1089813,1150234,1214038,1281699,1353365,1436636,1531544,1632966,1741211,1856909,1980065,2111703,2252228,2402460,2562410,2736803,2925921,3128466,3344493,3575848,3823292,4088329,4371031,4673386,4838884
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,64.5143178,64.75417141,63.86404134,62.84180935,62.5944147,63.35901223,65.19304432,67.5010624,69.96308928,72.39334533,72.57447947,71.30033435,69.52902005,67.57666075,65.73632365,64.22576304,62.06131009,59.53926754,58.0555334,57.87266945,59.03466698,59.37821331,58.8771292,58.85022693,58.87627531,58.6918418,58.34624214,57.93865796,57.51302432,57.18037961,57.01622671,56.96313487,56.9700854,57.05433104,57.26264933,57.58529516,58.21699816,59.01403349,59.73311581,60.37092589,60.87970734,61.53350125,62.21760959,62.11675333,60.42488012,57.1714351,52.92338127,48.68339961,45.33915389,43.40440492,42.930166,43.77119272,45.66668327,48.3522305,51.43423406,52.84355138
United Arab Emirates,ARE,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,0.26,,0.3,,0.28,,0.53,,0.62,,0.71,,0.64,,0.64,
United Arab Emirates,ARE,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,0.25,,0.29,,0.28,,0.37,,0.45,,0.47,,0.47,,0.47,
United Arab Emirates,ARE,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6
United Arab Emirates,ARE,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
United Arab Emirates,ARE,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,8.199971661,9.849699789,11.7220784,12.0576051,10.95947769,9.431180817,7.917323175,7.402324252,8.246089205,10.37464086,13.56413903,15.59253517,16.36020123,16.66173303,16.59949576,16.16913423,15.9051305,15.27157248,13.76125456,11.64993221,9.460464675,7.204092358,5.538829633,4.756136137,4.692636051,5.057076864,5.537422024,5.820297936,5.880914329,5.727060725,5.456921786,5.280397974,5.198478471,5.065360046,4.871848244,4.690098428,5.101911407,5.602770075,5.756874242,5.898913858,6.126394859,5.874291838,5.840406718,7.103079913,9.707355938,12.45659552,14.77328005,15.48048304,14.24035135,11.45236368,8.183112324,5.130813433,2.828693131,1.322024137,0.844132984,
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,68070,75116,84458,95281,106317,116832,126458,136174,147879,164045,187876,219578,258607,305493,360655,423949,497037,579045,664472,746572,820650,881952,932180,977587,1024555,1077700,1139060,1207324,1280455,1355928,1431976,1509622,1590175,1672798,1756312,1840647,1936992,2048615,2170012,2301870,2447301,2595369,2751463,2954010,3255146,3686963,4273939,4989525,5753131,6451211,7001322,7369922,7581371,7682264,7747387,
United Arab Emirates,ARE,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.5,74.383,75.248,76.093,76.919,77.723,78.508,79.272,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.903,80.106,80.309,80.51,80.71,80.683,80.466,80.247,80.026,79.804,79.624,79.482,79.339,79.196,79.051,78.906,78.76,78.614,78.467,78.319,78.493,78.938,79.378,79.81,80.236,80.655,81.067,81.472,81.871,82.262,82.648,83.019,83.377,83.723,84.055,84.375,84.684,84.981,85.266,
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,,7.656358228,7.778623812,7.900728617,8.02207265,8.142460052,8.261347467,8.379539151,8.49978368,8.6257457,8.759874885,8.903617874,9.055811948,9.213096112,9.370628387,9.525001005,9.674882066,9.821560718,9.967421228,10.11606357,10.27003022,10.42988647,10.59454633,10.76290665,10.93324673,11.1042102,11.27538815,11.44684747,11.61823773,11.78926331,11.95960814,12.1292218,12.29775714,12.46429519,12.627705,12.78727879,12.94252656,13.09390724,13.24285104,13.39137937,13.54097578,13.69228338,13.84498902,13.99847078,14.15168616,14.30395514,14.45496202,14.60519935,14.75573046,14.90802429,15.06304148,15.22116718,15.3818021,15.54370572,15.70511311,
Argentina,ARG,Population in largest city,EN.URB.LCTY,6597634,6742662,6881915,7024044,7169311,7317169,7468287,7622526,7780170,7940627,8104621,8237817,8361864,8487431,8615061,8744610,8876289,9009581,9145063,9282582,9422362,9536873,9640723,9745704,9851974,9959107,10067555,10177183,10288159,10400035,10513284,10636356,10820107,11006513,11196394,11389552,11586314,11785921,11989249,12196084,12406780,12620521,12808282,12979730,13153713,13329540,13507965,13688779,13872267,14057699,14245871,14436562,14630073,14825635,15023811,15180176
Argentina,ARG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,43.46866798,43.35908751,43.23853598,43.13676769,43.05702162,42.99765284,42.96214443,42.94607068,42.93511024,42.90913153,42.85902697,42.62180637,42.31141261,41.99505624,41.69719599,41.43153596,41.20189478,41.00002949,40.81585171,40.63436412,40.44604322,40.10403134,39.6981397,39.29858326,38.91081654,38.53843501,38.18389765,37.8452344,37.52306586,37.2168363,36.92805778,36.6927967,36.72514902,36.77048885,36.83349422,36.91574365,37.01821118,37.13739476,37.2711234,37.4122451,37.55788587,37.70364355,37.76221356,37.76753164,37.77980471,37.79947404,37.8288529,37.8657926,37.9077039,37.94954832,37.99020502,38.02896859,38.06857957,38.11008549,38.15917703,38.10763399
Argentina,ARG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,7874292,8051091,8222202,8396996,8575802,8757954,8944284,9134629,9329348,9527719,9730645,9896760,10052090,10209459,10369553,10532195,10697659,10865297,11035840,11209104,11385374,11531830,11665857,11801483,11938915,12077604,12218141,12360354,12504466,12649899,12797271,12953015,13156401,13362572,13572433,13785756,14002903,14223029,14447098,14674869,14906728,15141774,15353381,15550372,15750210,15952098,16156903,16364381,16574860,16787500,17003212,17221741,17443432,17667401,17894292,18072007
Argentina,ARG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.18935622,38.42438145,38.62422409,38.83570528,39.06272618,39.30261236,39.5611663,39.83319787,40.10678177,40.36144298,40.58991296,40.6163526,40.56050632,40.4922139,40.43576977,40.40436222,40.40335832,40.42364684,40.45730765,40.4886917,40.50885564,40.40108654,40.23543294,40.0665,39.90158119,39.74362776,39.5957001,39.45657719,39.32776682,39.20800864,39.09982481,39.02225167,39.09179246,39.17389251,39.27422949,39.39370681,39.53424146,39.69147428,39.86332494,40.0426964,40.22599179,40.40873693,40.52152733,40.59145159,40.66797563,40.75079298,40.84280469,40.9417581,41.04531094,41.1472039,41.24703093,41.34314326,41.43803107,41.53292289,41.63397202,41.62426469
Argentina,ARG,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,0.28,,,0.42,,0.52,,0.46,,0.49,,0.48,,0.58,,1.05,,1.33,,1.33,
Argentina,ARG,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,0.6,,,0.94,,1.07,,0.63,,0.63,,0.62,,0.78,,0.96,,1.46,,1.52,
Argentina,ARG,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,97.6,97.6,97.7,97.7,97.8,97.9,97.9,98,98,98.1,98.2,98.2,98.3,98.3,98.4,98.5,98.5,98.6,98.6,98.7,98.8,98.8,98.9,98.9,99
Argentina,ARG,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,90.3,90.6,90.8,91,91.3,91.5,91.8,92,92.3,92.5,92.8,93,93.2,93.5,93.7,94,94.2,94.5,94.7,95,95.2,95.4,95.7,95.9,96.2
Argentina,ARG,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,40.2,33.8,26.9,20.6,15.3,13.2,9.9,6.5,5.4,4.7,,
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2.681051767,2.426779238,2.322633206,2.279858627,2.232082526,2.179374174,2.126831431,2.081636278,2.07256246,2.101930294,2.161052542,2.185126736,2.225514464,2.240994289,2.20436061,2.131711499,2.050413772,1.981646156,1.942786197,1.938198256,1.959135528,2.057181213,2.100298549,2.094632552,2.07614653,2.043178471,2.007262385,1.97392117,1.939459954,1.901013528,1.862004093,1.802951843,1.624689926,1.584721594,1.539256336,1.487416482,1.435626155,1.386668834,1.351019956,1.332538045,1.324287482,1.320767275,1.321562739,1.315609594,1.299025581,1.275805323,1.251995922,1.232091566,1.220899532,1.217530867,1.2226131,1.227706938,1.227413032,1.218887275,1.199124367,
Argentina,ARG,Urban population,SP.URB.TOTL,15177907,15550747,15916161,16283195,16650736,17017601,17383413,17749065,18120764,18505681,18909951,19327705,19762668,20210548,20661008,21106169,21543400,21974572,22405665,22844167,23296128,23780335,24285075,24799123,25319371,25842012,26365970,26891584,27418226,27944436,28469637,28987586,29462391,29933007,30397317,30852831,31298957,31735993,32167662,32599177,33033755,33472948,33918250,34367430,34816784,35263824,35708101,36150779,36594849,37043126,37498800,37962013,38430835,38902130,39371423,
Argentina,ARG,Urban population (% of total),SP.URB.TOTL.IN.ZS,73.611,74.217,74.767,75.309,75.844,76.369,76.888,77.398,77.901,78.394,78.88,79.321,79.743,80.158,80.567,80.969,81.366,81.755,82.139,82.516,82.887,83.313,83.759,84.194,84.621,85.038,85.445,85.843,86.233,86.613,86.984,87.328,87.542,87.752,87.96,88.164,88.366,88.564,88.759,88.952,89.142,89.329,89.519,89.71,89.899,90.084,90.266,90.445,90.622,90.795,90.966,91.133,91.295,91.452,91.604,
Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,,67.9395504,70.3256059,72.72311205,75.10126449,77.43765367,79.71461187,81.93270109,84.11081841,86.27924131,88.45830699,90.65310854,92.85086055,95.03280646,97.17228662,99.25008781,101.2585529,103.2027046,105.0914647,106.9393748,108.7565156,110.4982438,112.1488233,113.776326,115.4755181,117.2865121,119.301405,121.4279593,123.303091,124.4369512,124.5063224,123.3548296,121.162522,118.3587285,115.5582367,113.212961,111.4655778,110.2090622,109.341693,108.6694766,108.0469968,107.482824,107.0336846,106.6533193,106.2866877,105.898033,105.4499824,104.9566913,104.4969793,104.1836319,104.0918862,104.2495258,104.613242,105.0998244,105.5902353,
Armenia,ARM,Population in largest city,EN.URB.LCTY,537759,558120,579282,601247,624076,647706,672265,697755,724248,751671,778158,803112,828904,855448,882882,911195,940457,970575,1001700,1026030,1041587,1057335,1073344,1089596,1106116,1122840,1139841,1157099,1174643,1181040,1174524,1168044,1161591,1155191,1148818,1142480,1136168,1129908,1123674,1117475,1111301,1105179,1100296,1095897,1091510,1087153,1082807,1078479,1074162,1069873,1065597,1061337,1057088,1052856,1048641,1044443
Armenia,ARM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,56.16240926,55.3334761,54.57042705,53.88812009,53.30342783,52.81919969,52.44416742,52.16664798,51.9711415,51.82901351,51.61499582,51.3009001,51.03221374,50.81215289,50.65615081,50.6944939,50.79913035,50.96064284,51.17748579,51.1860754,50.93073461,50.72532949,50.57671013,50.45021519,50.30459284,50.1215498,49.86800635,49.58543778,49.42165402,49.2496665,49.14595737,49.53013867,50.35169737,51.46983342,52.64289495,53.65945073,54.42692278,54.97565305,55.34091323,55.61394944,55.8670112,56.09464807,56.17013543,56.17391973,56.17089381,56.18088837,56.22383672,56.29125039,56.41817526,56.54567451,56.55461681,56.42885284,56.19374117,55.87420058,55.53580744,55.23231095
Armenia,ARM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,537759,558120,579282,601247,624076,647706,672265,697755,724248,751671,778158,803112,828904,855448,882882,911195,940457,970575,1001700,1026030,1041587,1057335,1073344,1089596,1106116,1122840,1139841,1157099,1174643,1181040,1174524,1168044,1161591,1155191,1148818,1142480,1136168,1129908,1123674,1117475,1111301,1105179,1100296,1095897,1091510,1087153,1082807,1078479,1074162,1069873,1065597,1061337,1057088,1052856,1048641,1044443
Armenia,ARM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.79726635,28.8547589,28.93270801,29.03975847,29.1878943,29.37908512,29.62204915,29.91287923,30.2446093,30.60088667,30.89880591,31.11758949,31.35673495,31.61786882,31.91337776,32.24727054,32.62268929,33.03319299,33.4797928,33.70039191,33.63975302,33.610097,33.61682896,33.63768719,33.64521345,33.62655193,33.55917293,33.47066606,33.46142747,33.33709692,33.13469847,33.25948942,33.67421395,34.28199116,34.91908522,35.4458169,35.80257923,36.01125937,36.09666433,36.11958679,36.12696995,36.11653588,36.10784678,36.0917462,36.07126546,36.05913529,36.06758598,36.09226145,36.10593376,36.06992733,35.95743001,35.75952566,35.4925346,35.18677946,34.88314305,34.60712392
